episode_id,run_id,policy_id,seed,scenario,valid_cells,valid_shots,invalid_attempts,hit_segments,won,truncated,auc_discovery,first_hit_shot,first_sunk_shot
initial-baselines-battleship-random_masked-v1-seed-1011-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1011,battleship,100,100,0,17,True,False,0.4470588235294118,1,68
initial-baselines-battleship-random_masked-v1-seed-1011-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1011,battleship,100,88,0,17,True,False,0.5211764705882352,7,54
initial-baselines-battleship-random_masked-v1-seed-1012-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1012,battleship,100,100,0,17,True,False,0.5958823529411764,1,49
initial-baselines-battleship-random_masked-v1-seed-1012-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1012,battleship,100,93,0,17,True,False,0.5023529411764706,13,72
initial-baselines-battleship-random_masked-v1-seed-1012-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1012,battleship,100,100,0,17,True,False,0.49941176470588233,8,34
initial-baselines-battleship-random_masked-v1-seed-1012-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1012,battleship,100,94,0,17,True,False,0.51,4,40
initial-baselines-battleship-random_masked-v1-seed-1012-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1012,battleship,100,97,0,17,True,False,0.41705882352941176,14,67
initial-baselines-battleship-random_masked-v1-seed-1013-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1013,battleship,100,99,0,17,True,False,0.6494117647058824,4,37
initial-baselines-battleship-random_masked-v1-seed-1013-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1013,battleship,100,96,0,17,True,False,0.6211764705882353,1,60
initial-baselines-battleship-random_masked-v1-seed-1013-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1013,battleship,100,94,0,17,True,False,0.48294117647058826,2,58
initial-baselines-battleship-random_masked-v1-seed-1013-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1013,battleship,100,92,0,17,True,False,0.4041176470588235,4,41
initial-baselines-battleship-random_masked-v1-seed-1013-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1013,battleship,100,98,0,17,True,False,0.49117647058823527,8,50
initial-baselines-battleship-random_masked-v1-seed-1014-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1014,battleship,100,100,0,17,True,False,0.5111764705882353,2,46
initial-baselines-battleship-random_masked-v1-seed-1014-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1014,battleship,100,82,0,17,True,False,0.6041176470588235,1,24
initial-baselines-battleship-random_masked-v1-seed-1014-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1014,battleship,100,93,0,17,True,False,0.4811764705882353,4,48
initial-baselines-battleship-random_masked-v1-seed-1014-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1014,battleship,100,96,0,17,True,False,0.45176470588235296,8,80
initial-baselines-battleship-random_masked-v1-seed-1014-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1014,battleship,100,100,0,17,True,False,0.57,6,48
initial-baselines-battleship-random_masked-v1-seed-1015-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1015,battleship,100,99,0,17,True,False,0.4676470588235294,2,14
initial-baselines-battleship-random_masked-v1-seed-1015-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1015,battleship,100,99,0,17,True,False,0.43,16,63
initial-baselines-battleship-random_masked-v1-seed-1015-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1015,battleship,100,97,0,17,True,False,0.46941176470588236,12,72
initial-baselines-battleship-random_masked-v1-seed-1015-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1015,battleship,100,93,0,17,True,False,0.5741176470588235,2,42
initial-baselines-battleship-random_masked-v1-seed-1015-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1015,battleship,100,96,0,17,True,False,0.4441176470588235,7,50
initial-baselines-battleship-random_masked-v1-seed-1016-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1016,battleship,100,100,0,17,True,False,0.4652941176470588,3,71
initial-baselines-battleship-random_masked-v1-seed-1016-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1016,battleship,100,98,0,17,True,False,0.5358823529411765,1,41
initial-baselines-battleship-random_masked-v1-seed-1016-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1016,battleship,100,98,0,17,True,False,0.5158823529411765,7,41
initial-baselines-battleship-random_masked-v1-seed-1016-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1016,battleship,100,93,0,17,True,False,0.5364705882352941,4,39
initial-baselines-battleship-random_masked-v1-seed-1016-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1016,battleship,100,99,0,17,True,False,0.4011764705882353,1,77
initial-baselines-battleship-random_masked-v1-seed-1017-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1017,battleship,100,96,0,17,True,False,0.47941176470588237,1,48
initial-baselines-battleship-random_masked-v1-seed-1017-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1017,battleship,100,95,0,17,True,False,0.42823529411764705,17,72
initial-baselines-battleship-random_masked-v1-seed-1017-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1017,battleship,100,90,0,17,True,False,0.3982352941176471,8,70
initial-baselines-battleship-random_masked-v1-seed-1017-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1017,battleship,100,90,0,17,True,False,0.6229411764705882,1,14
initial-baselines-battleship-random_masked-v1-seed-1017-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1017,battleship,100,89,0,17,True,False,0.5811764705882353,4,38
initial-baselines-battleship-random_masked-v1-seed-1018-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1018,battleship,100,98,0,17,True,False,0.5188235294117647,8,44
initial-baselines-battleship-random_masked-v1-seed-1018-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1018,battleship,100,92,0,17,True,False,0.5205882352941177,1,66
initial-baselines-battleship-random_masked-v1-seed-1018-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1018,battleship,100,96,0,17,True,False,0.5523529411764706,10,40
initial-baselines-battleship-random_masked-v1-seed-1018-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1018,battleship,100,97,0,17,True,False,0.49470588235294116,7,42
initial-baselines-battleship-random_masked-v1-seed-1018-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1018,battleship,100,93,0,17,True,False,0.5976470588235294,4,32
initial-baselines-battleship-random_masked-v1-seed-1019-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1019,battleship,100,93,0,17,True,False,0.5929411764705882,3,33
initial-baselines-battleship-random_masked-v1-seed-1019-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1019,battleship,100,91,0,17,True,False,0.4582352941176471,19,48
initial-baselines-battleship-random_masked-v1-seed-1019-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1019,battleship,100,100,0,17,True,False,0.43411764705882355,8,79
initial-baselines-battleship-random_masked-v1-seed-1019-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1019,battleship,100,100,0,17,True,False,0.6941176470588235,4,16
initial-baselines-battleship-random_masked-v1-seed-1019-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1019,battleship,100,97,0,17,True,False,0.4082352941176471,4,42
initial-baselines-battleship-random_masked-v1-seed-1020-episode-000,initial-baselines-battleship-random_masked-v1,random_masked-v1,1020,battleship,100,84,0,17,True,False,0.591764705882353,1,44
initial-baselines-battleship-random_masked-v1-seed-1020-episode-001,initial-baselines-battleship-random_masked-v1,random_masked-v1,1020,battleship,100,94,0,17,True,False,0.4811764705882353,5,36
initial-baselines-battleship-random_masked-v1-seed-1020-episode-002,initial-baselines-battleship-random_masked-v1,random_masked-v1,1020,battleship,100,98,0,17,True,False,0.4370588235294118,11,69
initial-baselines-battleship-random_masked-v1-seed-1020-episode-003,initial-baselines-battleship-random_masked-v1,random_masked-v1,1020,battleship,100,96,0,17,True,False,0.4964705882352941,4,67
initial-baselines-battleship-random_masked-v1-seed-1020-episode-004,initial-baselines-battleship-random_masked-v1,random_masked-v1,1020,battleship,100,97,0,17,True,False,0.4047058823529412,3,77
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1001-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1001,periodic-table-battleship,118,52,0,17,True,False,0.8055832502492523,1,7
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1001-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1001,periodic-table-battleship,118,83,0,17,True,False,0.7811565304087736,3,6
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1001-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1001,periodic-table-battleship,118,84,0,17,True,False,0.6505483549351944,10,17
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1001-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1001,periodic-table-battleship,118,48,0,17,True,False,0.773678963110668,9,14
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1001-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1001,periodic-table-battleship,118,76,0,17,True,False,0.7048853439680958,9,13
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1002-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1002,periodic-table-battleship,118,81,0,17,True,False,0.7497507477567298,6,9
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1002-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1002,periodic-table-battleship,118,67,0,17,True,False,0.7123629112662014,13,14
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1002-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1002,periodic-table-battleship,118,80,0,17,True,False,0.7382851445663011,4,7
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1002-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1002,periodic-table-battleship,118,106,0,17,True,False,0.5872382851445663,1,3
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1002-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1002,periodic-table-battleship,118,77,0,17,True,False,0.7108673978065803,4,15
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1003-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1003,periodic-table-battleship,118,68,0,17,True,False,0.7208374875373879,5,8
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1003-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1003,periodic-table-battleship,118,56,0,17,True,False,0.8419740777666999,1,6
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1003-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1003,periodic-table-battleship,118,48,0,17,True,False,0.7542372881355932,15,21
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1003-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1003,periodic-table-battleship,118,33,0,17,True,False,0.8569292123629113,1,8
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1003-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1003,periodic-table-battleship,118,48,0,17,True,False,0.7816550348953141,3,10
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1004-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1004,periodic-table-battleship,118,87,0,17,True,False,0.6889332003988036,2,7
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1004-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1004,periodic-table-battleship,118,89,0,17,True,False,0.5917248255234298,9,11
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1004-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1004,periodic-table-battleship,118,89,0,17,True,False,0.6485543369890329,8,13
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1004-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1004,periodic-table-battleship,118,74,0,17,True,False,0.7976071784646062,2,9
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1004-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1004,periodic-table-battleship,118,52,0,17,True,False,0.7711864406779662,4,5
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1005-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1005,periodic-table-battleship,118,66,0,17,True,False,0.769690927218345,2,6
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1005-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1005,periodic-table-battleship,118,115,0,17,True,False,0.7063808574277168,1,3
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1005-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1005,periodic-table-battleship,118,84,0,17,True,False,0.5588235294117647,13,19
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1005-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1005,periodic-table-battleship,118,68,0,17,True,False,0.7138584247258225,3,15
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1005-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1005,periodic-table-battleship,118,73,0,17,True,False,0.6959122632103689,1,8
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1006-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1006,periodic-table-battleship,118,62,0,17,True,False,0.747258225324028,9,13
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1006-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1006,periodic-table-battleship,118,50,0,17,True,False,0.8140578265204387,8,20
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1006-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1006,periodic-table-battleship,118,56,0,17,True,False,0.6879361914257228,13,17
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1006-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1006,periodic-table-battleship,118,64,0,17,True,False,0.8005982053838484,6,18
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1006-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1006,periodic-table-battleship,118,31,0,17,True,False,0.8614157527417746,6,12
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1007-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1007,periodic-table-battleship,118,63,0,17,True,False,0.7607178464606181,1,10
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1007-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1007,periodic-table-battleship,118,43,0,17,True,False,0.8165503489531406,2,7
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1007-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1007,periodic-table-battleship,118,51,0,17,True,False,0.792123629112662,3,5
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1007-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1007,periodic-table-battleship,118,72,0,17,True,False,0.6181455633100698,20,23
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1007-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1007,periodic-table-battleship,118,71,0,17,True,False,0.7058823529411765,12,20
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1008-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1008,periodic-table-battleship,118,70,0,17,True,False,0.726321036889332,2,9
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1008-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1008,periodic-table-battleship,118,67,0,17,True,False,0.7283150548354935,8,16
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1008-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1008,periodic-table-battleship,118,76,0,17,True,False,0.7377866400797607,8,16
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1008-episode-003,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1008,periodic-table-battleship,118,93,0,17,True,False,0.7103688933200398,1,10
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1008-episode-004,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1008,periodic-table-battleship,118,71,0,17,True,False,0.825024925224327,2,9
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1009-episode-000,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1009,periodic-table-battleship,118,96,0,17,True,False,0.6660019940179461,1,6
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1009-episode-001,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1009,periodic-table-battleship,118,60,0,17,True,False,0.7208374875373879,15,21
initial-baselines-periodic-table-battleship-hunt_target-v1-seed-1009-episode-002,initial-baselines-periodic-table-battleship-hunt_target-v1,hunt_target-v1,1009,periodic-table-battleship,118,109,0,17,True,False,0.7796610169491526,1,8
